(MAIL        :  74) QQ1195.XXX     8 25-Sep-90 14:39 DEGKEK  ALL  RD  NO   
(MAIL        :  74) QQ2352.XXX     8 25-Sep-90 15:21 DEGKEK  ALL  RD  NO   
(MAIL        :  74) QQ2017.XXX     8 25-Sep-90 15:09 DEGKEK  ALL  RD  NO   
(MAIL        :  74) QQ2177.XXX     8 25-Sep-90 15:14 DEGKEK  ALL  RD  NO   
(MAIL        :  74) QQ1984.XXX     8 25-Sep-90 15:07 DEGKEK  ALL  RD  NO   
(MAIL        :  74) QQ2049.XXX     8 25-Sep-90 15:10 DEGKEK  ALL  RD  NO   
(MAIL        :  74) QQ1651.XXX     8 25-Sep-90 14:53 DEGKEK  ALL  RD  NO   
(MAIL        :  74) QQ1164.XXX     8 25-Sep-90 14:38 DEGKEK  ALL  RD  NO   
(MAIL        :  74) QQ2639.XXX     8 25-Sep-90 15:33 DEGKEK  ALL  RD  NO   
(MAIL        :  74) QQ2081.XXX     8 25-Sep-90 15:11 DEGKEK  ALL  RD  NO   
(MAIL        :  74) QQ1951.XXX     8 25-Sep-90 15:06 DEGKEK  ALL  RD  NO   
(MAIL        :  74) QQ1241.XXX     8 25-Sep-90 14:40 DEGKEK  ALL  RD  NO   
(MAIL        :  74) QQ2359.XXX    13 25-Sep-90 15:22 DELREL  ALL  RD  NO   
(MAIL        :  74) QQ2637.XXX     8 25-Sep-90 15:33 DIDFUM  ALL  RD  NO   
(MAIL        :  74) QQ2436.XXX     8 25-Sep-90 15:25 DIDFUM  ALL  RD  NO   
(MAIL        :  74) QQ2409.XXX     8 25-Sep-90 15:24 DIDFUM  ALL  RD  NO   
(MAIL        :  74) QQ2373.XXX     8 25-Sep-90 15:22 DIDFUM  ALL  RD  NO   
(MAIL        :  74) QQ2600.XXX     8 25-Sep-90 15:31 DIDFUM  ALL  RD  NO   
(MAIL        :  74) QQ2111.XXX     8 25-Sep-90 15:12 DIDFUM  ALL  RD  NO   
(MAIL        :  74) QQ1521.XXX     8 25-Sep-90 14:48 DIDFUM  ALL  RD  NO   
(MAIL        :  74) QQ1618.XXX     8 25-Sep-90 14:52 DIDFUM  ALL  RD  NO   
(MAIL        :  74) QQ2350.XXX     8 25-Sep-90 15:21 DIDFUM  ALL  RD  NO   
(MAIL        :  74) QQ2465.XXX     8 25-Sep-90 15:26 DIDFUM  ALL  RD  NO   
(MAIL        :  74) QQ2564.XXX     8 25-Sep-90 15:30 DIDFUM  ALL  RD  NO   
(MAIL        :  74) QQ2521.XXX     8 25-Sep-90 15:28 DIDFUM  ALL  RD  NO   
(MAIL        :  74) QQ2303.XXX     8 25-Sep-90 15:19 DIDFUM  ALL  RD  NO   
(MAIL        :  74) QQ1982.XXX     8 25-Sep-90 15:07 DIDFUM  ALL  RD  NO   
(MAIL        :  74) QQ2047.XXX     8 25-Sep-90 15:10 DIDFUM  ALL  RD  NO   
(MAIL        :  74) QQ2336.XXX     8 25-Sep-90 15:21 DIDFUM  ALL  RD  NO   
(MAIL        :  74) QQ1193.XXX     8 25-Sep-90 14:39 DIDFUM  ALL  RD  NO   
(MAIL        :  74) QQ1107.XXX     8 25-Sep-90 14:37 DIDFUM  ALL  RD  NO   
(MAIL        :  74) QQ1224.XXX     8 25-Sep-90 14:39 DIDFUM  ALL  RD  NO   
(MAIL        :  74) QQ2502.XXX     8 25-Sep-90 15:28 DIDFUM  ALL  RD  NO   
(MAIL        :  74) QQ2143.XXX     8 25-Sep-90 15:13 DIDFUM  ALL  RD  NO   
(MAIL        :  74) QQ2206.XXX     8 25-Sep-90 15:15 DIDFUM  ALL  RD  NO   
(MAIL        :  74) QQ2015.XXX     8 25-Sep-90 15:09 DIDFUM  ALL  RD  NO   
(MAIL        :  74) QQ2175.XXX     8 25-Sep-90 15:14 DIDFUM  ALL  RD  NO   
(MAIL        :  74) QQ1162.XXX     8 25-Sep-90 14:38 DIDFUM  ALL  RD  NO   
(MAIL        :  74) QQ2270.XXX     8 25-Sep-90 15:18 DIDFUM  ALL  RD  NO   
(MAIL        :  74) QQ1649.XXX     8 25-Sep-90 14:53 DIDFUM  ALL  RD  NO   
(MAIL        :  74) QQ2079.XXX     8 25-Sep-90 15:11 DIDFUM  ALL  RD  NO   
(MAIL        :  74) QQ1949.XXX     8 25-Sep-90 15:06 DIDFUM  ALL  RD  NO   
(MAIL        :  74) QQ1239.XXX     8 25-Sep-90 14:40 DIDFUM  ALL  RD  NO   
(MAIL        :  74) QQ1321.XXX     8 25-Sep-90 14:42 DOHYIZ  ALL  RD  NO   
(MAIL        :  74) QQ2644.XXX     2 25-Sep-90 15:33 DOJZIM  ALL  RD  NO   
(MAIL        :  74) QQ1500.XXX    14 25-Sep-90 14:48 DORJUS  ALL  RD  NO   
(MAIL        :  74) QQ1297.XXX     8 25-Sep-90 14:41 DOVJUP  ALL  RD  NO   
(MAIL        :  74) QQ1490.XXX     3 25-Sep-90 14:47 FAHXOB  ALL  RD  NO   
(MAIL        :  74) QQ1600.XXX     3 25-Sep-90 14:51 FAHXOB  ALL  RD  NO   
(MAIL        :  74) QQ1400.XXX     3 25-Sep-90 14:45 FAHXOB  ALL  RD  NO   
(MAIL        :  74) QQ2228.XXX     3 25-Sep-90 15:16 FAHXOB  ALL  RD  NO   
(MAIL        :  74) QQ2397.XXX     3 25-Sep-90 15:24 FAHXOB  ALL  RD  NO   
(MAIL        :  74) QQ1570.XXX     3 25-Sep-90 14:50 FAHXOB  ALL  RD  NO   
(MAIL        :  74) QQ1053.XXX     3 25-Sep-90 14:36 FAHXOB  ALL  RD  NO   
(MAIL        :  74) QQ1143.XXX     3 25-Sep-90 14:38 FAHXOB  ALL  RD  NO   
(MAIL        :  74) QQ2243.XXX     3 25-Sep-90 15:17 FAHXOB  ALL  RD  NO   
(MAIL        :  74) QQ1460.XXX     3 25-Sep-90 14:46 FAHXOB  ALL  RD  NO   
(MAIL        :  74) QQ1083.XXX     3 25-Sep-90 14:37 FAHXOB  ALL  RD  NO   
(MAIL        :  74) QQ1540.XXX     3 25-Sep-90 14:49 FAHXOB  ALL  RD  NO   
(MAIL        :  74) QQ1023.XXX     3 25-Sep-90 14:35 FAHXOB  ALL  RD  NO   
(MAIL        :  74) QQ1430.XXX     3 25-Sep-90 14:46 FAHXOB  ALL  RD  NO   
(MAIL        :  74) QQ1279.XXX     8 25-Sep-90 14:41 FIKKAG  ALL  RD  NO   
(MAIL        :  74) QQ2411.XXX     8 25-Sep-90 15:24 FULRAB  ALL  RD  NO   
(MAIL        :  74) QQ1000.XXX     8 25-Sep-90 14:34 FULRAB  ALL  RD  NO   
(MAIL        :  74) QQ2253.XXX     8 25-Sep-90 15:17 FULRAB  ALL  RD  NO   
(MAIL        :  74) QQ1375.XXX     8 25-Sep-90 14:44 FULRAB  ALL  RD  NO   
(MAIL        :  74) QQ2477.XXX     8 25-Sep-90 15:27 FULRAB  ALL  RD  NO   
(MAIL        :  74) QQ2319.XXX     8 25-Sep-90 15:20 FULRAB  ALL  RD  NO   
(MAIL        :  74) QQ1736.XXX     8 25-Sep-90 14:57 FULRAB  ALL  RD  NO   
(MAIL        :  74) QQ1030.XXX     8 25-Sep-90 14:35 FULRAB  ALL  RD  NO   
(MAIL        :  74) QQ1407.XXX     8 25-Sep-90 14:45 FULRAB  ALL  RD  NO   
(MAIL        :  74) QQ2363.XXX     8 25-Sep-90 15:22 FULRAB  ALL  RD  NO   
(MAIL        :  74) QQ1577.XXX     8 25-Sep-90 14:51 FULRAB  ALL  RD  NO   
(MAIL        :  74) QQ1060.XXX     8 25-Sep-90 14:36 FULRAB  ALL  RD  NO   
(MAIL        :  74) QQ1932.XXX     8 25-Sep-90 15:05 FULRAB  ALL  RD  NO   
(MAIL        :  74) QQ2286.XXX     8 25-Sep-90 15:18 FULRAB  ALL  RD  NO   
(MAIL        :  74) QQ1676.XXX     8 25-Sep-90 14:54 FULRAB  ALL  RD  NO   
(MAIL        :  74) QQ1831.XXX     8 25-Sep-90 15:00 FULRAB  ALL  RD  NO   
(MAIL        :  74) QQ1766.XXX     8 25-Sep-90 14:58 FULRAB  ALL  RD  NO   
(MAIL        :  74) QQ1467.XXX     8 25-Sep-90 14:46 FULRAB  ALL  RD  NO   
(MAIL        :  74) QQ2444.XXX     8 25-Sep-90 15:25 FULRAB  ALL  RD  NO   
(MAIL        :  74) QQ1818.XXX     8 25-Sep-90 15:00 FULRAB  ALL  RD  NO   
(MAIL        :  74) QQ1547.XXX     8 25-Sep-90 14:49 FULRAB  ALL  RD  NO   
(MAIL        :  74) QQ1706.XXX     8 25-Sep-90 14:56 FULRAB  ALL  RD  NO   
(MAIL        :  74) QQ1965.XXX     8 25-Sep-90 15:07 FULRAB  ALL  RD  NO   
(MAIL        :  74) QQ1796.XXX     8 25-Sep-90 14:59 FULRAB  ALL  RD  NO   
(MAIL        :  74) QQ1437.XXX     8 25-Sep-90 14:46 FULRAB  ALL  RD  NO   
(MAIL        :  74) QQ1131.XXX     8 25-Sep-90 14:37 FUNQUW  ALL  RD  NO   
(MAIL        :  74) QQ1863.XXX     3 25-Sep-90 15:02 FUYLEY  ALL  RD  NO   
(MAIL        :  74) QQ1923.XXX     8 25-Sep-90 15:05 GABRUY  ALL  RD  NO   
(MAIL        :  74) QQ2575.XXX     8 25-Sep-90 15:30 GAGDIW  ALL  RD  NO   
(MAIL        :  74) QQ2643.XXX     8 25-Sep-90 15:33 GELTUB  ALL  RD  NO   
(MAIL        :  74) QQ2621.XXX     8 25-Sep-90 15:32 GEYPOS  ALL  RD  NO   
(MAIL        :  74) QQ1902.XXX     8 25-Sep-90 15:03 GEYPOS  ALL  RD  NO   
(MAIL        :  74) QQ2127.XXX     8 25-Sep-90 15:12 GEYPOS  ALL  RD  NO   
(MAIL        :  74) QQ2190.XXX     8 25-Sep-90 15:15 GEYPOS  ALL  RD  NO   
(MAIL        :  74) QQ2548.XXX     8 25-Sep-90 15:29 GEYPOS  ALL  RD  NO   
(MAIL        :  74) QQ2486.XXX     8 25-Sep-90 15:27 GEYPOS  ALL  RD  NO   
(MAIL        :  74) QQ2584.XXX     8 25-Sep-90 15:31 GEYPOS  ALL  RD  NO   
(MAIL        :  74) QQ1118.XXX     8 25-Sep-90 14:37 GEYPOS  ALL  RD  NO   
(MAIL        :  74) QQ1208.XXX     8 25-Sep-90 14:39 GEYPOS  ALL  RD  NO   
(MAIL        :  74) QQ2031.XXX     8 25-Sep-90 15:09 GEYPOS  ALL  RD  NO   
(MAIL        :  74) QQ1254.XXX     8 25-Sep-90 14:40 GEYPOS  ALL  RD  NO   
(MAIL        :  74) QQ1633.XXX     8 25-Sep-90 14:53 GEYPOS  ALL  RD  NO   
(MAIL        :  74) QQ1123.XXX     8 25-Sep-90 14:37 GEYPOS  ALL  RD  NO   
(MAIL        :  74) QQ1177.XXX     8 25-Sep-90 14:38 GEYPOS  ALL  RD  NO   
(MAIL        :  74) QQ2159.XXX     8 25-Sep-90 15:14 GEYPOS  ALL  RD  NO   
(MAIL        :  74) QQ1505.XXX     8 25-Sep-90 14:48 GEYPOS  ALL  RD  NO   
(MAIL        :  74) QQ2658.XXX     8 25-Sep-90 15:34 GEYPOS  ALL  RD  NO   
(MAIL        :  74) QQ2063.XXX     8 25-Sep-90 15:10 GEYPOS  ALL  RD  NO   
(MAIL        :  74) QQ1999.XXX     8 25-Sep-:08 GEYPOS  ALL  RD  NO   
(MAIL        :  74) QQ2095.XXX     8 25-Sep-90 15:11 GEYPOS  ALL  RD  NO   
(MAIL        :  74) QQ1271.XXX     8 25-Sep-90 14:41 GICKUN  ALL  RD  NO   
(MAIL        :  74) QQ2570.XXX     8 25-Sep-90 15:30 GIFJUH  ALL  RD  NO   
(MAIL        :  74) QQ1876.XXX     7 25-Sep-90 15:02 GIJMOC  ALL  RD  NO   
(MAIL        :  74) QQ1875.XXX     4 25-Sep-90 15:02 GOCZAX  ALL  RD  NO   
(MAIL        :  74) QQ1145.XXX     8 25-Sep-90 14:38 GORCOW  ALL  RD  NO   
(MAIL        :  74) QQ2576.XXX     2 25-Sep-90 15:30 GOWPET  ALL  RD  NO   
(MAIL        :  74) QQ2572.XXX     8 25-Sep-90 15:30 GOXTUN  ALL  RD  NO   
(MAIL        :  74) QQ2391.XXX     3 25-Sep-90 15:23 GUFVOW  ALL  RD  NO   
(MAIL        :  74) QQ1454.XXX     3 25-Sep-90 14:46 GUFVOW  ALL  RD  NO   
(MAIL        :  74) QQ1564.XXX     3 25-Sep-90 14:50 GUFVOW  ALL  RD  NO   
(MAIL        :  74) QQ1424.XXX     3 25-Sep-90 14:45 GUFVOW  ALL  RD  NO   
(MAIL        :  74) QQ1594.XXX     3 25-Sep-90 14:51 GUFVOW  ALL  RD  NO   
(MAIL        :  74) QQ2237.XXX     3 25-Sep-90 15:16 GUFVOW  ALL  RD  NO   
(MAIL        :  74) QQ1534.XXX     3 25-Sep-90 14:49 GUFVOW  ALL  RD  NO   
(MAIL        :  74) QQ1017.XXX     3 25-Sep-90 14:35 GUFVOW  ALL  RD  NO   
(MAIL        :  74) QQ2222.XXX     3 25-Sep-90 15:16 GUFVOW  ALL  RD  NO   
(MAIL        :  74) QQ1047.XXX     3 25-Sep-90 14:36 GUFVOW  ALL  RD  NO   
(MAIL        :  74) QQ1394.XXX     3 25-Sep-90 14:44 GUFVOW  ALL  RD  NO   
(MAIL        :  74) QQ1484.XXX     3 25-Sep-90 14:47 GUFVOW  ALL  RD  NO   
(MAIL        :  74) QQ1077.XXX     3 25-Sep-90 14:36 GUFVOW  ALL  RD  NO   
(MAIL        :  74) QQ2619.XXX     8 25-Sep-90 15:32 GUZXAV  ALL  RD  NO   
(MAIL        :  74) QQ1997.XXX     8 25-Sep-90 15:08 GUZXAV  ALL  RD  NO   
(MAIL        :  74) QQ2188.XXX     8 25-Sep-90 15:15 GUZXAV  ALL  RD  NO   
(MAIL        :  74) QQ1503.XXX     8 25-Sep-90 14:48 GUZXAV  ALL  RD  NO   
(MAIL        :  74) QQ2656.XXX     8 25-Sep-90 15:34 GUZXAV  ALL  RD  NO   
(MAIL        :  74) QQ2546.XXX     8 25-Sep-90 15:29 GUZXAV  ALL  RD  NO   
(MAIL        :  74) QQ2582.XXX     8 25-Sep-90 15:31 GUZXAV  ALL  RD  NO   
(MAIL        :  74) QQ2029.XXX     8 25-Sep-90 15:09 GUZXAV  ALL  RD  NO   
(MAIL        :  74) QQ2484.XXX     8 25-Sep-90 15:27 GUZXAV  ALL  RD  NO   
(MAIL        :  74) QQ1175.XXX     8 25-Sep-90 14:38 GUZXAV  ALL  RD  NO   
